x1 x2 x3 x4
0.22189634 0.27117406 0.25338278 0.25354683
0.22184171 0.27116998 0.25344127 0.25354704
0.22178731 0.27116573 0.25349975 0.25354722
0.22173312 0.27116130 0.25355821 0.25354738
0.22167915 0.27115669 0.25361666 0.25354751
0.22162539 0.27115191 0.25367508 0.25354761
0.22157186 0.27114696 0.25373349 0.25354769
0.22151855 0.27114182 0.25379188 0.25354774
0.22146545 0.27113652 0.25385026 0.25354777
0.22141258 0.27113104 0.25390861 0.25354777
0.22135992 0.27112538 0.25396694 0.25354775
0.22130749 0.27111955 0.25402526 0.25354770
0.22125528 0.27111355 0.25408355 0.25354762
0.22120329 0.27110736 0.25414182 0.25354752
0.22115152 0.27110101 0.25420007 0.25354739
0.22109998 0.27109448 0.25425830 0.25354724
0.22104865 0.27108778 0.25431651 0.25354706
0.22099755 0.27108090 0.25437469 0.25354686
0.22094668 0.27107384 0.25443285 0.25354663
0.22089603 0.27106662 0.25449099 0.25354637
0.22084560 0.27105921 0.25454910 0.25354609
0.22079540 0.27105164 0.25460719 0.25354578
0.22074542 0.27104389 0.25466525 0.25354544
0.22069567 0.27103596 0.25472328 0.25354508
0.22064614 0.27102786 0.25478129 0.25354470
0.22059685 0.27101959 0.25483928 0.25354429
0.22054777 0.27101115 0.25489723 0.25354385
0.22049893 0.27100253 0.25495516 0.25354339
0.22045031 0.27099373 0.25501306 0.25354290
0.22040192 0.27098477 0.25507093 0.25354238
0.22035376 0.27097563 0.25512877 0.25354184
0.22030583 0.27096631 0.25518658 0.25354128
0.22025812 0.27095683 0.25524437 0.25354068
0.22021065 0.27094717 0.25530212 0.25354007
0.22016340 0.27093733 0.25535984 0.25353942
0.22011639 0.27092733 0.25541753 0.25353875
0.22006961 0.27091715 0.25547519 0.25353806
0.22002305 0.27090680 0.25553281 0.25353734
0.21997673 0.27089627 0.25559041 0.25353659
0.21993064 0.27088558 0.25564797 0.25353582
0.21988478 0.27087471 0.25570549 0.25353502
0.21983916 0.27086366 0.25576298 0.25353420
0.21979376 0.27085245 0.25582044 0.25353335
0.21974860 0.27084107 0.25587786 0.25353247
0.21970367 0.27082951 0.25593525 0.25353157
0.21965898 0.27081778 0.25599260 0.25353065
0.21961452 0.27080588 0.25604991 0.25352969
0.21957029 0.27079380 0.25610719 0.25352872
0.21952630 0.27078156 0.25616442 0.25352771
0.21948255 0.27076914 0.25622162 0.25352668
0.21943903 0.27075656 0.25627879 0.25352563
0.21939574 0.27074380 0.25633591 0.25352455
0.21935269 0.27073087 0.25639299 0.25352344
0.21930988 0.27071777 0.25645004 0.25352231
0.21926731 0.27070450 0.25650704 0.25352116
0.21922497 0.27069106 0.25656400 0.25351997
0.21918287 0.27067744 0.25662092 0.25351877
0.21914100 0.27066366 0.25667780 0.25351753
0.21909938 0.27064971 0.25673464 0.25351627
0.21905799 0.27063559 0.25679144 0.25351499
0.21901684 0.27062129 0.25684819 0.25351368
0.21897593 0.27060683 0.25690489 0.25351234
0.21893526 0.27059220 0.25696156 0.25351098
0.21889483 0.27057740 0.25701818 0.25350960
0.21885464 0.27056243 0.25707475 0.25350818
0.21881469 0.27054729 0.25713128 0.25350675
0.21877498 0.27053198 0.25718776 0.25350528
0.21873551 0.27051650 0.25724420 0.25350380
0.21869628 0.27050086 0.25730058 0.25350228
0.21865729 0.27048504 0.25735692 0.25350074
0.21861855 0.27046906 0.25741322 0.25349918
0.21858004 0.27045291 0.25746946 0.25349759
0.21854178 0.27043659 0.25752566 0.25349597
0.21850376 0.27042010 0.25758181 0.25349433
0.21846599 0.27040344 0.25763790 0.25349267
0.21842846 0.27038662 0.25769395 0.25349097
0.21839117 0.27036963 0.25774994 0.25348926
0.21835412 0.27035247 0.25780589 0.25348752
0.21831732 0.27033515 0.25786178 0.25348575
0.21828077 0.27031765 0.25791762 0.25348396
0.21824446 0.27030000 0.25797341 0.25348214
0.21820839 0.27028217 0.25802915 0.25348029
0.21817257 0.27026418 0.25808483 0.25347843
0.21813699 0.27024602 0.25814045 0.25347653
0.21810166 0.27022770 0.25819603 0.25347461
0.21806658 0.27020921 0.25825155 0.25347267
0.21803174 0.27019055 0.25830701 0.25347070
0.21799715 0.27017173 0.25836241 0.25346870
0.21796281 0.27015274 0.25841776 0.25346668
0.21792871 0.27013359 0.25847306 0.25346464
0.21789486 0.27011427 0.25852829 0.25346257
0.21786126 0.27009479 0.25858347 0.25346047
0.21782791 0.27007515 0.25863859 0.25345835
0.21779480 0.27005534 0.25869365 0.25345621
0.21776195 0.27003536 0.25874865 0.25345404
0.21772934 0.27001522 0.25880360 0.25345184
0.21769698 0.26999492 0.25885848 0.25344962
0.21766487 0.26997445 0.25891330 0.25344737
0.21763301 0.26995382 0.25896806 0.25344510
0.21760140 0.26993303 0.25902276 0.25344281
0.21757004 0.26991208 0.25907740 0.25344049
0.21753893 0.26989096 0.25913197 0.25343814
0.21750807 0.26986968 0.25918648 0.25343577
0.21747746 0.26984823 0.25924093 0.25343337
0.21744711 0.26982663 0.25929531 0.25343095
0.21741700 0.26980486 0.25934963 0.25342851
0.21738715 0.26978293 0.25940389 0.25342603
0.21735754 0.26976084 0.25945808 0.25342354
0.21732819 0.26973859 0.25951220 0.25342102
0.21729909 0.26971617 0.25956626 0.25341847
0.21727025 0.26969360 0.25962025 0.25341590
0.21724165 0.26967086 0.25967418 0.25341331
0.21721331 0.26964797 0.25972803 0.25341069
0.21718523 0.26962491 0.25978182 0.25340804
0.21715739 0.26960169 0.25983554 0.25340537
0.21712981 0.26957832 0.25988919 0.25340268
0.21710249 0.26955478 0.25994277 0.25339996
0.21707541 0.26953109 0.25999628 0.25339722
0.21704859 0.26950723 0.26004973 0.25339445
0.21702203 0.26948322 0.26010310 0.25339165
0.21699572 0.26945905 0.26015639 0.25338884
0.21696967 0.26943472 0.26020962 0.25338599
0.21694387 0.26941023 0.26026278 0.25338313
0.21691832 0.26938558 0.26031586 0.25338023
0.21689304 0.26936078 0.26036887 0.25337732
0.21686800 0.26933582 0.26042180 0.25337438
0.21684323 0.26931070 0.26047466 0.25337141
0.21681871 0.26928542 0.26052745 0.25336842
0.21679444 0.26925999 0.26058016 0.25336541
0.21677043 0.26923440 0.26063280 0.25336237
0.21674668 0.26920866 0.26068536 0.25335930
0.21672319 0.26918275 0.26073784 0.25335621
0.21669995 0.26915670 0.26079025 0.25335310
0.21667697 0.26913048 0.26084258 0.25334996
0.21665425 0.26910412 0.26089483 0.25334680
0.21663179 0.26907759 0.26094701 0.25334362
0.21660958 0.26905091 0.26099910 0.25334041
0.21658763 0.26902408 0.26105112 0.25333717
0.21656594 0.26899710 0.26110305 0.25333391
0.21654451 0.26896995 0.26115491 0.25333063
0.21652333 0.26894266 0.26120669 0.25332732
0.21650242 0.26891521 0.26125838 0.25332399
0.21648176 0.26888761 0.26130999 0.25332063
0.21646137 0.26885985 0.26136153 0.25331725
0.21644123 0.26883195 0.26141298 0.25331385
0.21642135 0.26880389 0.26146434 0.25331042
0.21640174 0.26877568 0.26151563 0.25330696
0.21638238 0.26874731 0.26156683 0.25330349
0.21636328 0.26871880 0.26161794 0.25329998
0.21634444 0.26869013 0.26166897 0.25329646
0.21632586 0.26866131 0.26171992 0.25329291
0.21630755 0.26863234 0.26177078 0.25328933
0.21628949 0.26860322 0.26182155 0.25328574
0.21627169 0.26857395 0.26187224 0.25328211
0.21625416 0.26854453 0.26192284 0.25327847
0.21623688 0.26851496 0.26197336 0.25327480
0.21621987 0.26848524 0.26202378 0.25327110
0.21620312 0.26845537 0.26207412 0.25326738
0.21618663 0.26842536 0.26212437 0.25326364
0.21617040 0.26839519 0.26217453 0.25325988
0.21615443 0.26836488 0.26222460 0.25325609
0.21613873 0.26833441 0.26227458 0.25325227
0.21612329 0.26830380 0.26232447 0.25324844
0.21610811 0.26827304 0.26237427 0.25324457
0.21609319 0.26824214 0.26242398 0.25324069
0.21607853 0.26821109 0.26247360 0.25323678
0.21606414 0.26817989 0.26252312 0.25323285
0.21605001 0.26814854 0.26257256 0.25322889
0.21603614 0.26811705 0.26262189 0.25322491
0.21602254 0.26808542 0.26267114 0.25322091
0.21600920 0.26805363 0.26272029 0.25321688
0.21599612 0.26802171 0.26276935 0.25321283
0.21598330 0.26798964 0.26281831 0.25320875
0.21597075 0.26795742 0.26286718 0.25320465
0.21595846 0.26792506 0.26291595 0.25320053
0.21594644 0.26789255 0.26296462 0.25319639
0.21593468 0.26785990 0.26301320 0.25319222
0.21592318 0.26782711 0.26306168 0.25318802
0.21591195 0.26779418 0.26311006 0.25318381
0.21590098 0.26776110 0.26315835 0.25317957
0.21589028 0.26772788 0.26320654 0.25317531
0.21587984 0.26769452 0.26325463 0.25317102
0.21586966 0.26766101 0.26330261 0.25316671
0.21585975 0.26762737 0.26335050 0.25316238
0.21585011 0.26759358 0.26339829 0.25315802
0.21584072 0.26755965 0.26344598 0.25315364
0.21583161 0.26752559 0.26349357 0.25314924
0.21582276 0.26749138 0.26354106 0.25314481
0.21581417 0.26745703 0.26358844 0.25314036
0.21580585 0.26742254 0.26363572 0.25313589
0.21579779 0.26738791 0.26368290 0.25313139
0.21579000 0.26735315 0.26372998 0.25312687
0.21578247 0.26731824 0.26377695 0.25312233
0.21577521 0.26728320 0.26382382 0.25311776
0.21576822 0.26724802 0.26387059 0.25311318
0.21576149 0.26721270 0.26391725 0.25310856
0.21575503 0.26717724 0.26396380 0.25310393
0.21574883 0.26714165 0.26401025 0.25309927
0.21574289 0.26710592 0.26405659 0.25309459
0.21573723 0.26707005 0.26410283 0.25308989
0.21573183 0.26703405 0.26414896 0.25308516
0.21572669 0.26699791 0.26419498 0.25308041
0.21572182 0.26696164 0.26424089 0.25307564
0.21571722 0.26692523 0.26428670 0.25307084
0.21571289 0.26688869 0.26433240 0.25306603
0.21570882 0.26685201 0.26437799 0.25306119
0.21570501 0.26681520 0.26442346 0.25305632
0.21570147 0.26677826 0.26446883 0.25305144
0.21569820 0.26674118 0.26451409 0.25304653
0.21569520 0.26670397 0.26455924 0.25304160
0.21569246 0.26666662 0.26460427 0.25303664
0.21568999 0.26662915 0.26464920 0.25303166
0.21568778 0.26659154 0.26469401 0.25302667
0.21568584 0.26655380 0.26473871 0.25302164
0.21568417 0.26651593 0.26478330 0.25301660
0.21568277 0.26647793 0.26482777 0.25301153
0.21568163 0.26643979 0.26487213 0.25300644
0.21568076 0.26640153 0.26491638 0.25300133
0.21568015 0.26636314 0.26496051 0.25299620
0.21567981 0.26632462 0.26500453 0.25299104
0.21567974 0.26628597 0.26504843 0.25298586
0.21567994 0.26624719 0.26509222 0.25298066
0.21568040 0.26620828 0.26513589 0.25297543
0.21568113 0.26616924 0.26517944 0.25297019
0.21568213 0.26613008 0.26522288 0.25296492
0.21568339 0.26609078 0.26526620 0.25295963
0.21568492 0.26605136 0.26530940 0.25295432
0.21568672 0.26601182 0.26535248 0.25294898
0.21568878 0.26597215 0.26539545 0.25294363
0.21569111 0.26593235 0.26543829 0.25293825
0.21569371 0.26589242 0.26548102 0.25293285
0.21569658 0.26585238 0.26552362 0.25292742
0.21569971 0.26581220 0.26556611 0.25292198
0.21570311 0.26577190 0.26560848 0.25291651
0.21570677 0.26573148 0.26565072 0.25291102
0.21571071 0.26569094 0.26569285 0.25290551
0.21571491 0.26565027 0.26573485 0.25289998
0.21571938 0.26560947 0.26577673 0.25289442
0.21572411 0.26556856 0.26581848 0.25288885
0.21572911 0.26552752 0.26586012 0.25288325
0.21573438 0.26548636 0.26590163 0.25287763
0.21573992 0.26544508 0.26594302 0.25287199
0.21574572 0.26540368 0.26598428 0.25286632
0.21575179 0.26536215 0.26602542 0.25286064
0.21575813 0.26532051 0.26606643 0.25285493
0.21576473 0.26527875 0.26610732 0.25284920
0.21577160 0.26523686 0.26614808 0.25284345
0.21577874 0.26519486 0.26618872 0.25283768
0.21578614 0.26515274 0.26622923 0.25283189
0.21579381 0.26511050 0.26626961 0.25282607
0.21580175 0.26506814 0.26630987 0.25282024
0.21580995 0.26502567 0.26635000 0.25281438
0.21581843 0.26498307 0.26639000 0.25280850
0.21582716 0.26494036 0.26642987 0.25280260
0.21583617 0.26489754 0.26646962 0.25279668
0.21584544 0.26485459 0.26650923 0.25279074
0.21585498 0.26481153 0.26654871 0.25278477
0.21586478 0.26476836 0.26658807 0.25277879
0.21587485 0.26472507 0.26662729 0.25277278
0.21588519 0.26468166 0.26666639 0.25276676
0.21589580 0.26463815 0.26670535 0.25276071
0.21590667 0.26459451 0.26674418 0.25275464
0.21591780 0.26455077 0.26678288 0.25274855
0.21592920 0.26450691 0.26682145 0.25274244
0.21594087 0.26446294 0.26685989 0.25273630
0.21595281 0.26441885 0.26689819 0.25273015
0.21596501 0.26437465 0.26693636 0.25272398
0.21597748 0.26433035 0.26697440 0.25271778
0.21599021 0.26428593 0.26701230 0.25271157
0.21600321 0.26424140 0.26705006 0.25270533
0.21601647 0.26419676 0.26708770 0.25269907
0.21603000 0.26415201 0.26712520 0.25269279
0.21604380 0.26410715 0.26716256 0.25268650
0.21605786 0.26406218 0.26719978 0.25268018
0.21607219 0.26401710 0.26723687 0.25267384
0.21608678 0.26397191 0.26727383 0.25266748
0.21610164 0.26392662 0.26731065 0.25266109
0.21611676 0.26388122 0.26734733 0.25265469
0.21613215 0.26383571 0.26738387 0.25264827
0.21614781 0.26379009 0.26742027 0.25264183
0.21616372 0.26374437 0.26745654 0.25263537
0.21617991 0.26369854 0.26749267 0.25262888
0.21619636 0.26365261 0.26752866 0.25262238
0.21621307 0.26360657 0.26756450 0.25261586
0.21623005 0.26356043 0.26760021 0.25260931
0.21624729 0.26351418 0.26763578 0.25260275
0.21626480 0.26346783 0.26767121 0.25259616
0.21628257 0.26342137 0.26770650 0.25258956
0.21630060 0.26337481 0.26774165 0.25258293
0.21631890 0.26332815 0.26777666 0.25257629
0.21633747 0.26328139 0.26781152 0.25256962
0.21635630 0.26323452 0.26784624 0.25256294
0.21637539 0.26318756 0.26788082 0.25255624
0.21639474 0.26314049 0.26791526 0.25254951
0.21641436 0.26309332 0.26794955 0.25254277
0.21643424 0.26304605 0.26798370 0.25253600
0.21645439 0.26299868 0.26801771 0.25252922
0.21647480 0.26295122 0.26805157 0.25252242
0.21649547 0.26290365 0.26808529 0.25251559
0.21651640 0.26285598 0.26811886 0.25250875
0.21653760 0.26280822 0.26815229 0.25250189
0.21655906 0.26276036 0.26818557 0.25249500
0.21658078 0.26271240 0.26821871 0.25248810
0.21660277 0.26266435 0.26825170 0.25248118
0.21662502 0.26261619 0.26828455 0.25247424
0.21664753 0.26256795 0.26831724 0.25246728
0.21667030 0.26251960 0.26834980 0.25246030
0.21669333 0.26247117 0.26838220 0.25245330
0.21671663 0.26242263 0.26841445 0.25244629
0.21674019 0.26237400 0.26844656 0.25243925
0.21676400 0.26232528 0.26847852 0.25243219
0.21678808 0.26227647 0.26851033 0.25242512
0.21681242 0.26222756 0.26854199 0.25241802
0.21683703 0.26217856 0.26857350 0.25241091
0.21686189 0.26212947 0.26860487 0.25240377
0.21688701 0.26208028 0.26863608 0.25239662
0.21691240 0.26203101 0.26866714 0.25238945
0.21693804 0.26198164 0.26869805 0.25238226
0.21696395 0.26193218 0.26872881 0.25237505
0.21699011 0.26188264 0.26875942 0.25236783
0.21701654 0.26183300 0.26878988 0.25236058
0.21704322 0.26178327 0.26882019 0.25235331
0.21707017 0.26173346 0.26885034 0.25234603
0.21709737 0.26168356 0.26888035 0.25233873
0.21712483 0.26163357 0.26891020 0.25233141
0.21715255 0.26158349 0.26893989 0.25232407
0.21718053 0.26153332 0.26896943 0.25231671
0.21720877 0.26148307 0.26899882 0.25230933
0.21723727 0.26143273 0.26902806 0.25230194
0.21726603 0.26138231 0.26905714 0.25229452
0.21729504 0.26133180 0.26908607 0.25228709
0.21732431 0.26128121 0.26911484 0.25227964
0.21735384 0.26123053 0.26914346 0.25227217
0.21738363 0.26117977 0.26917192 0.25226469
0.21741367 0.26112892 0.26920022 0.25225718
0.21744397 0.26107799 0.26922837 0.25224966
0.21747453 0.26102698 0.26925637 0.25224212
0.21750535 0.26097589 0.26928421 0.25223456
0.21753642 0.26092471 0.26931189 0.25222698
0.21756775 0.26087345 0.26933941 0.25221939
0.21759933 0.26082212 0.26936678 0.25221177
0.21763117 0.26077070 0.26939399 0.25220414
0.21766327 0.26071920 0.26942104 0.25219650
0.21769562 0.26066762 0.26944793 0.25218883
0.21772822 0.26061597 0.26947466 0.25218114
0.21776109 0.26056423 0.26950124 0.25217344
0.21779420 0.26051242 0.26952765 0.25216572
0.21782757 0.26046053 0.26955391 0.25215799
0.21786120 0.26040856 0.26958001 0.25215023
0.21789508 0.26035651 0.26960595 0.25214246
0.21792921 0.26030439 0.26963173 0.25213467
0.21796360 0.26025219 0.26965734 0.25212686
0.21799824 0.26019992 0.26968280 0.25211904
0.21803313 0.26014757 0.26970810 0.25211120
0.21806828 0.26009515 0.26973323 0.25210334
0.21810368 0.26004265 0.26975820 0.25209546
0.21813933 0.25999008 0.26978302 0.25208757
0.21817524 0.25993744 0.26980767 0.25207966
0.21821139 0.25988472 0.26983215 0.25207173
0.21824780 0.25983193 0.26985648 0.25206379
0.21828446 0.25977907 0.26988064 0.25205583
0.21832137 0.25972614 0.26990464 0.25204785
0.21835854 0.25967313 0.26992848 0.25203985
0.21839595 0.25962006 0.26995215 0.25203184
0.21843361 0.25956691 0.26997566 0.25202381
0.21847153 0.25951370 0.26999901 0.25201577
0.21850969 0.25946042 0.27002219 0.25200770
0.21854811 0.25940706 0.27004521 0.25199963
0.21858677 0.25935364 0.27006806 0.25199153
0.21862568 0.25930015 0.27009075 0.25198342
0.21866484 0.25924660 0.27011327 0.25197529
0.21870425 0.25919297 0.27013563 0.25196714
0.21874391 0.25913928 0.27015782 0.25195898
0.21878382 0.25908553 0.27017985 0.25195081
0.21882397 0.25903171 0.27020171 0.25194261
0.21886437 0.25897782 0.27022340 0.25193440
0.21890502 0.25892387 0.27024493 0.25192618
0.21894592 0.25886986 0.27026629 0.25191793
0.21898706 0.25881578 0.27028748 0.25190968
0.21902845 0.25876163 0.27030851 0.25190140
0.21907009 0.25870743 0.27032937 0.25189311
0.21911197 0.25865316 0.27035006 0.25188481
0.21915410 0.25859883 0.27037058 0.25187648
0.21919647 0.25854444 0.27039094 0.25186815
0.21923909 0.25848999 0.27041113 0.25185979
0.21928195 0.25843548 0.27043115 0.25185142
0.21932506 0.25838090 0.27045100 0.25184304
0.21936841 0.25832627 0.27047068 0.25183464
0.21941201 0.25827158 0.27049019 0.25182622
0.21945585 0.25821683 0.27050953 0.25181779
0.21949993 0.25816202 0.27052871 0.25180934
0.21954425 0.25810716 0.27054771 0.25180088
0.21958882 0.25805223 0.27056655 0.25179240
0.21963363 0.25799725 0.27058521 0.25178391
0.21967868 0.25794221 0.27060370 0.25177540
0.21972397 0.25788712 0.27062203 0.25176688
0.21976951 0.25783197 0.27064018 0.25175834
0.21981528 0.25777677 0.27065816 0.25174979
0.21986130 0.25772151 0.27067597 0.25174122
0.21990756 0.25766620 0.27069361 0.25173263
0.21995405 0.25761083 0.27071108 0.25172404
0.22000079 0.25755542 0.27072837 0.25171542
0.22004776 0.25749994 0.27074550 0.25170679
0.22009498 0.25744442 0.27076245 0.25169815
0.22014243 0.25738884 0.27077923 0.25168949
0.22019012 0.25733322 0.27079584 0.25168082
0.22023805 0.25727754 0.27081227 0.25167214
0.22028622 0.25722181 0.27082853 0.25166343
0.22033463 0.25716603 0.27084462 0.25165472
0.22038327 0.25711020 0.27086054 0.25164599
0.22043215 0.25705433 0.27087628 0.25163725
0.22048126 0.25699840 0.27089185 0.25162849
0.22053061 0.25694243 0.27090725 0.25161971
0.22058020 0.25688641 0.27092247 0.25161093
0.22063002 0.25683034 0.27093752 0.25160213
0.22068008 0.25677422 0.27095239 0.25159331
0.22073037 0.25671806 0.27096709 0.25158448
0.22078089 0.25666186 0.27098161 0.25157564
0.22083165 0.25660560 0.27099596 0.25156678
0.22088264 0.25654931 0.27101014 0.25155791
0.22093387 0.25649297 0.27102414 0.25154903
0.22098533 0.25643658 0.27103797 0.25154013
0.22103702 0.25638015 0.27105162 0.25153122
0.22108894 0.25632368 0.27106509 0.25152229
0.22114109 0.25626717 0.27107839 0.25151335
0.22119348 0.25621061 0.27109151 0.25150440
0.22124609 0.25615401 0.27110446 0.25149544
0.22129894 0.25609737 0.27111723 0.25148646
0.22135201 0.25604069 0.27112983 0.25147746
0.22140532 0.25598397 0.27114225 0.25146846
0.22145886 0.25592721 0.27115449 0.25145944
0.22151262 0.25587042 0.27116656 0.25145041
0.22156661 0.25581358 0.27117845 0.25144136
0.22162083 0.25575670 0.27119016 0.25143231
0.22167528 0.25569979 0.27120169 0.25142323
0.22172996 0.25564284 0.27121305 0.25141415
0.22178486 0.25558585 0.27122423 0.25140505
0.22183999 0.25552883 0.27123524 0.25139595
0.22189535 0.25547177 0.27124606 0.25138682
0.22195093 0.25541467 0.27125671 0.25137769
0.22200673 0.25535754 0.27126718 0.25136854
0.22206276 0.25530038 0.27127748 0.25135938
0.22211902 0.25524318 0.27128759 0.25135021
0.22217550 0.25518594 0.27129753 0.25134103
0.22223220 0.25512868 0.27130729 0.25133183
0.22228913 0.25507138 0.27131687 0.25132262
0.22234628 0.25501405 0.27132627 0.25131340
0.22240365 0.25495669 0.27133550 0.25130417
0.22246125 0.25489929 0.27134454 0.25129492
0.22251906 0.25484187 0.27135341 0.25128566
0.22257710 0.25478441 0.27136209 0.25127640
0.22263536 0.25472693 0.27137060 0.25126711
0.22269383 0.25466941 0.27137893 0.25125782
0.22275253 0.25461187 0.27138708 0.25124852
0.22281145 0.25455430 0.27139505 0.25123920
0.22287058 0.25449670 0.27140284 0.25122987
0.22292994 0.25443907 0.27141046 0.25122053
0.22298951 0.25438142 0.27141789 0.25121118
0.22304930 0.25432374 0.27142514 0.25120182
0.22310931 0.25426603 0.27143221 0.25119245
0.22316953 0.25420830 0.27143911 0.25118306
0.22322997 0.25415054 0.27144582 0.25117367
0.22329063 0.25409276 0.27145235 0.25116426
0.22335150 0.25403495 0.27145871 0.25115484
0.22341259 0.25397712 0.27146488 0.25114541
0.22347389 0.25391927 0.27147087 0.25113597
0.22353540 0.25386139 0.27147668 0.25112652
0.22359713 0.25380349 0.27148232 0.25111706
0.22365908 0.25374557 0.27148777 0.25110758
0.22372123 0.25368763 0.27149304 0.25109810
0.22378360 0.25362967 0.27149813 0.25108861
0.22384618 0.25357168 0.27150304 0.25107910
0.22390897 0.25351368 0.27150777 0.25106959
0.22397197 0.25345566 0.27151232 0.25106006
0.22403518 0.25339761 0.27151668 0.25105053
0.22409860 0.25333955 0.27152087 0.25104098
0.22416223 0.25328147 0.27152488 0.25103142
0.22422607 0.25322338 0.27152870 0.25102186
0.22429012 0.25316526 0.27153234 0.25101228
0.22435437 0.25310713 0.27153580 0.25100269
0.22441883 0.25304898 0.27153909 0.25099310
0.22448350 0.25299082 0.27154219 0.25098349
0.22454838 0.25293264 0.27154510 0.25097387
0.22461346 0.25287445 0.27154784 0.25096425
0.22467875 0.25281624 0.27155040 0.25095461
0.22474424 0.25275802 0.27155277 0.25094497
0.22480994 0.25269979 0.27155496 0.25093531
0.22487584 0.25264154 0.27155697 0.25092565
0.22494195 0.25258328 0.27155880 0.25091597
0.22500826 0.25252500 0.27156045 0.25090629
0.22507477 0.25246672 0.27156192 0.25089660
0.22514148 0.25240842 0.27156320 0.25088689
0.22520839 0.25235012 0.27156430 0.25087718
0.22527551 0.25229180 0.27156523 0.25086746
0.22534283 0.25223348 0.27156596 0.25085773
0.22541034 0.25217514 0.27156652 0.25084800
0.22547806 0.25211680 0.27156690 0.25083825
0.22554597 0.25205844 0.27156709 0.25082849
0.22561408 0.25200008 0.27156710 0.25081873
0.22568239 0.25194171 0.27156693 0.25080896
0.22575090 0.25188334 0.27156658 0.25079918
0.22581961 0.25182496 0.27156605 0.25078939
0.22588851 0.25176657 0.27156533 0.25077959
0.22595760 0.25170818 0.27156444 0.25076978
0.22602690 0.25164978 0.27156336 0.25075997
0.22609638 0.25159138 0.27156210 0.25075014
0.22616606 0.25153297 0.27156065 0.25074031
0.22623594 0.25147456 0.27155903 0.25073047
0.22630601 0.25141614 0.27155722 0.25072063
0.22637627 0.25135773 0.27155523 0.25071077
0.22644672 0.25129931 0.27155306 0.25070091
0.22651737 0.25124089 0.27155071 0.25069104
0.22658820 0.25118246 0.27154818 0.25068116
0.22665923 0.25112404 0.27154546 0.25067127
0.22673044 0.25106562 0.27154256 0.25066138
0.22680185 0.25100719 0.27153948 0.25065148
0.22687344 0.25094877 0.27153622 0.25064157
0.22694522 0.25089034 0.27153278 0.25063166
0.22701719 0.25083192 0.27152915 0.25062173
0.22708935 0.25077350 0.27152534 0.25061180
0.22716169 0.25071509 0.27152135 0.25060187
0.22723422 0.25065667 0.27151718 0.25059192
0.22730694 0.25059826 0.27151283 0.25058197
0.22737984 0.25053985 0.27150830 0.25057201
0.22745292 0.25048145 0.27150358 0.25056205
0.22752619 0.25042305 0.27149868 0.25055208
0.22759964 0.25036466 0.27149360 0.25054210
0.22767328 0.25030627 0.27148834 0.25053211
0.22774709 0.25024788 0.27148290 0.25052212
0.22782109 0.25018951 0.27147728 0.25051212
0.22789527 0.25013114 0.27147147 0.25050212
0.22796963 0.25007278 0.27146548 0.25049211
0.22804417 0.25001442 0.27145932 0.25048209
0.22811889 0.24995608 0.27145297 0.25047207
0.22819378 0.24989774 0.27144644 0.25046204
0.22826886 0.24983941 0.27143972 0.25045201
0.22834411 0.24978109 0.27143283 0.25044197
0.22841954 0.24972278 0.27142576 0.25043192
0.22849514 0.24966448 0.27141850 0.25042187
0.22857093 0.24960620 0.27141107 0.25041181
0.22864688 0.24954792 0.27140345 0.25040175
0.22872301 0.24948966 0.27139565 0.25039168
0.22879932 0.24943141 0.27138767 0.25038161
0.22887580 0.24937317 0.27137951 0.25037153
0.22895245 0.24931494 0.27137117 0.25036144
0.22902927 0.24925673 0.27136265 0.25035135
0.22910626 0.24919853 0.27135395 0.25034126
0.22918343 0.24914035 0.27134507 0.25033116
0.22926076 0.24908218 0.27133601 0.25032105
0.22933827 0.24902403 0.27132676 0.25031094
0.22941594 0.24896589 0.27131734 0.25030083
0.22949379 0.24890777 0.27130774 0.25029071
0.22957180 0.24884967 0.27129795 0.25028058
0.22964997 0.24879158 0.27128799 0.25027045
0.22972832 0.24873351 0.27127785 0.25026032
0.22980683 0.24867546 0.27126753 0.25025018
0.22988551 0.24861743 0.27125702 0.25024004
0.22996435 0.24855942 0.27124634 0.25022989
0.23004335 0.24850142 0.27123548 0.25021974
0.23012252 0.24844345 0.27122444 0.25020959
0.23020185 0.24838550 0.27121322 0.25019943
0.23028135 0.24832757 0.27120182 0.25018927
0.23036100 0.24826966 0.27119024 0.25017910
0.23044082 0.24821177 0.27117848 0.25016893
0.23052079 0.24815390 0.27116655 0.25015876
0.23060093 0.24809606 0.27115443 0.25014858
0.23068123 0.24803824 0.27114214 0.25013840
0.23076168 0.24798044 0.27112966 0.25012822
0.23084229 0.24792267 0.27111701 0.25011803
0.23092306 0.24786492 0.27110418 0.25010784
0.23100399 0.24780719 0.27109117 0.25009764
0.23108507 0.24774949 0.27107799 0.25008745
0.23116631 0.24769182 0.27106462 0.25007725
0.23124770 0.24763417 0.27105108 0.25006704
0.23132925 0.24757655 0.27103736 0.25005684
0.23141095 0.24751896 0.27102346 0.25004663
0.23149280 0.24746140 0.27100939 0.25003642
0.23157480 0.24740386 0.27099513 0.25002620
0.23165696 0.24734635 0.27098070 0.25001599
0.23173926 0.24728887 0.27096610 0.25000577
0.23182172 0.24723142 0.27095131 0.24999555
0.23190433 0.24717400 0.27093635 0.24998532
